,Date,MarketPredicted,Team,Game Number,Regressor,Estimatororneigbor,Bookie Prediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,Model Score Prediction,Model Result Prediction,FormulaPrediction,Real Score,System Result
2819,2021/04/19,Teamscore,Memphis Grizzlies,57,SVR,4,111,121.6,105.8,5.0,125.5,Over,Not conclusive,137,Correct
2820,2021/04/21,Teamscore,Memphis Grizzlies,58,SVR,4,109,123.59,106.0,5.0,125.5,Over,Not conclusive,105,Incorrect
2821,2021/04/23,Teamscore,Memphis Grizzlies,59,SVR,4,116,121.75,110.0,3.0,127.0,Over,Not conclusive,130,Correct
2822,2021/04/25,Teamscore,Memphis Grizzlies,60,SVR,4,116,121.54,114.5,4.0,125.5,Over,Not conclusive,120,Correct
2823,2021/04/26,Teamscore,Memphis Grizzlies,61,SVR,4,112,120.31,111.7,6.0,122.5,Over,Not conclusive,96,Incorrect
2824,2021/04/28,Teamscore,Memphis Grizzlies,62,SVR,4,118,117.25,112.2,3.0,116.51,Under,Prediction is UNDER 118,109,Correct
2825,2021/04/30,Teamscore,Memphis Grizzlies,63,SVR,4,114,117.96,117.3,7.0,116.5,Over,Prediction is OVER 114,92,Incorrect
2826,2021/05/01,Teamscore,Memphis Grizzlies,64,SVR,4,114,115.84,114.1,6.0,115.5,Over,Prediction is OVER 114,111,Incorrect
2827,2021/05/03,Teamscore,Memphis Grizzlies,65,SVR,4,107,114.12,105.9,4.0,110.0,Over,Not conclusive,104,Incorrect
2828,2021/05/05,Teamscore,Memphis Grizzlies,66,SVR,4,119,111.83,117.4,4.0,110.0,Under,Prediction is UNDER 119,139,Incorrect
2829,2021/05/06,Teamscore,Memphis Grizzlies,67,SVR,4,112,111.63,110.3,6.0,107.0,Under,Not conclusive,97,Correct
2830,2021/05/08,Teamscore,Memphis Grizzlies,68,SVR,4,113,110.87,111.8,5.0,109.0,Under,Not conclusive,109,Correct
2831,2021/05/10,Teamscore,Memphis Grizzlies,69,SVR,4,116,108.62,110.3,2.0,109.0,Under,Prediction is UNDER 116,115,Correct
2832,2021/05/11,Teamscore,Memphis Grizzlies,70,SVR,4,111,108.25,109.8,4.0,109.0,Under,Prediction is UNDER 111,133,Incorrect
2833,2021/05/13,Teamscore,Memphis Grizzlies,71,SVR,4,118,112.15,109.0,1.0,110.07,Under,Prediction is UNDER 118,116,Correct
2834,2021/05/14,Teamscore,Memphis Grizzlies,72,SVR,4,118,112.83,109.1,1.0,110.01,Under,Prediction is UNDER 118,107,Correct
2835,2021/01/12,Teamscore,Miami Heat,10,SVR,4,107,108.81,107.78,4.0,111.0,Over,Not conclusive,134,Correct
2836,2021/01/14,Teamscore,Miami Heat,11,SVR,4,112,111.3,108.5,5.0,109.5,Under,Not conclusive,108,Correct
2837,2021/01/16,Teamscore,Miami Heat,12,SVR,4,114,111.33,115.3,6.0,109.5,Under,Not conclusive,100,Correct
2838,2021/01/18,Teamscore,Miami Heat,13,SVR,4,112,110.25,112.5,5.0,110.84,Under,Not conclusive,113,Incorrect
2839,2021/01/20,Teamscore,Miami Heat,14,SVR,4,111,111.99,110.7,6.0,112.0,Over,Not conclusive,111,Incorrect
2840,2021/01/22,Teamscore,Miami Heat,15,SVR,4,111,110.81,113.5,7.0,109.5,Under,Not conclusive,81,Correct
2841,2021/01/23,Teamscore,Miami Heat,16,SVR,4,113,111.02,114.9,8.0,112.0,Under,Not conclusive,124,Incorrect
2842,2021/01/25,Teamscore,Miami Heat,17,SVR,4,115,111.29,118.2,8.0,109.5,Under,Not conclusive,85,Correct
2843,2021/01/27,Teamscore,Miami Heat,18,SVR,4,111,109.06,110.3,5.0,109.5,Under,Not conclusive,82,Correct
2844,2021/01/28,Teamscore,Miami Heat,19,SVR,4,106,104.23,105.5,4.0,106.5,Over,Not conclusive,105,Incorrect
2845,2021/01/30,Teamscore,Miami Heat,20,SVR,4,118,101.04,119.0,6.0,105.0,Under,Not conclusive,105,Correct
2846,2021/02/01,Teamscore,Miami Heat,21,SVR,4,107,100.87,109.8,6.0,105.0,Under,Not conclusive,121,Incorrect
2847,2021/02/03,Teamscore,Miami Heat,22,SVR,4,114,102.97,118.8,6.0,105.0,Under,Not conclusive,100,Correct
2848,2021/02/05,Teamscore,Miami Heat,23,SVR,4,114,101.76,120.4,6.0,105.0,Under,Not conclusive,122,Incorrect
2849,2021/02/07,Teamscore,Miami Heat,24,SVR,4,100,102.84,101.3,4.0,105.0,Over,Not conclusive,109,Correct
2850,2021/02/09,Teamscore,Miami Heat,25,SVR,4,101,105.81,103.7,4.0,105.0,Over,Not conclusive,98,Incorrect
2851,2021/02/11,Teamscore,Miami Heat,26,SVR,4,104,102.98,107.5,4.0,103.0,Under,Not conclusive,101,Correct
2852,2021/02/13,Teamscore,Miami Heat,27,SVR,4,102,104.67,106.2,5.0,103.0,Over,Not conclusive,94,Incorrect
2853,2021/02/15,Teamscore,Miami Heat,28,SVR,4,104,106.23,109.1,6.0,105.0,Over,Prediction is OVER 104,118,Correct
2854,2021/02/17,Teamscore,Miami Heat,29,SVR,4,107,107.6,109.9,5.0,107.0,Over,Not conclusive,112,Correct
2855,2021/02/18,Teamscore,Miami Heat,30,SVR,4,115,108.43,118.6,6.0,110.5,Under,Not conclusive,118,Incorrect
2856,2021/02/20,Teamscore,Miami Heat,31,SVR,4,101,107.88,108.1,6.0,105.0,Over,Prediction is OVER 101,96,Incorrect
2857,2021/02/22,Teamscore,Miami Heat,32,SVR,4,107,107.56,110.1,5.0,108.5,Over,Not conclusive,108,Correct
2858,2021/02/24,Teamscore,Miami Heat,33,SVR,4,107,106.1,109.8,5.0,108.5,Over,Not conclusive,116,Correct
2859,2021/02/26,Teamscore,Miami Heat,34,SVR,4,103,106.95,107.0,6.0,110.0,Over,Prediction is OVER 103,124,Correct
2860,2021/02/28,Teamscore,Miami Heat,35,SVR,4,112,109.66,117.4,8.0,110.5,Under,Not conclusive,109,Correct
2861,2021/03/02,Teamscore,Miami Heat,36,SVR,4,112,110.25,112.9,7.0,110.5,Under,Not conclusive,80,Correct
2862,2021/03/04,Teamscore,Miami Heat,37,SVR,4,112,108.94,120.5,8.0,110.5,Under,Not conclusive,103,Correct
2863,2021/03/11,Teamscore,Miami Heat,38,SVR,4,108,107.37,112.8,6.0,110.0,Over,Not conclusive,111,Correct
2864,2021/03/12,Teamscore,Miami Heat,39,SVR,4,110,107.16,111.3,4.0,108.5,Under,Not conclusive,101,Correct
2865,2021/03/14,Teamscore,Miami Heat,40,SVR,4,107,105.3,113.6,6.0,105.5,Under,Not conclusive,102,Correct
2866,2021/03/16,Teamscore,Miami Heat,41,SVR,4,108,106.07,107.6,4.0,108.5,Over,Not conclusive,113,Correct
2867,2021/03/17,Teamscore,Miami Heat,42,SVR,4,104,106.34,111.4,6.0,106.0,Over,Prediction is OVER 104,85,Incorrect
2868,2021/03/19,Teamscore,Miami Heat,43,SVR,4,108,103.18,117.1,6.0,106.0,Under,Not conclusive,110,Incorrect
2869,2021/03/21,Teamscore,Miami Heat,44,SVR,4,110,101.6,115.2,6.0,104.5,Under,Not conclusive,106,Correct
2870,2021/03/23,Teamscore,Miami Heat,45,SVR,4,104,101.21,107.0,5.0,102.43,Under,Not conclusive,100,Correct
2871,2021/03/25,Teamscore,Miami Heat,46,SVR,4,112,103.63,117.3,7.0,104.5,Under,Not conclusive,122,Incorrect
2872,2021/03/26,Teamscore,Miami Heat,47,SVR,4,109,105.55,109.4,4.0,105.45,Under,Not conclusive,105,Correct
2873,2021/03/29,Teamscore,Miami Heat,48,SVR,4,100,104.82,105.0,3.0,103.5,Over,Not conclusive,98,Incorrect
2874,2021/03/31,Teamscore,Miami Heat,49,SVR,4,107,104.43,115.6,7.0,103.5,Under,Not conclusive,92,Correct
2875,2021/04/01,Teamscore,Miami Heat,50,SVR,4,111,103.57,115.7,5.0,105.5,Under,Not conclusive,116,Incorrect
2876,2021/04/03,Teamscore,Miami Heat,51,SVR,4,107,103.89,107.8,4.0,105.5,Under,Not conclusive,115,Incorrect
2877,2021/04/06,Teamscore,Miami Heat,52,SVR,4,107,107.16,116.2,7.0,108.0,Over,Prediction is OVER 107,112,Correct
2878,2021/04/08,Teamscore,Miami Heat,53,SVR,4,101,107.36,104.8,4.0,108.0,Over,Not conclusive,110,Correct
2879,2021/04/11,Teamscore,Miami Heat,54,SVR,4,111,107.77,112.2,5.0,108.5,Under,Not conclusive,107,Correct
2880,2021/04/13,Teamscore,Miami Heat,55,SVR,4,103,108.33,109.4,7.0,108.5,Over,Prediction is OVER 103,86,Incorrect
2881,2021/04/14,Teamscore,Miami Heat,56,SVR,4,105,104.57,106.1,5.0,106.5,Over,Not conclusive,106,Correct
2882,2021/04/16,Teamscore,Miami Heat,57,SVR,4,112,104.73,122.1,7.0,108.5,Under,Not conclusive,111,Correct
2883,2021/04/18,Teamscore,Miami Heat,58,SVR,4,111,106.14,110.5,5.0,109.5,Under,Not conclusive,109,Correct
2884,2021/04/19,Teamscore,Miami Heat,59,SVR,4,111,108.05,120.8,9.0,110.5,Under,Not conclusive,113,Incorrect
2885,2021/04/21,Teamscore,Miami Heat,60,SVR,4,106,107.66,104.4,4.0,109.5,Over,Not conclusive,107,Correct
2886,2021/04/23,Teamscore,Miami Heat,61,SVR,4,107,106.74,112.3,4.0,108.07,Over,Not conclusive,103,Incorrect
2887,2021/04/24,Teamscore,Miami Heat,62,SVR,4,109,105.78,107.5,4.0,107.2,Under,Prediction is UNDER 109,106,Correct
2888,2021/04/26,Teamscore,Miami Heat,63,SVR,4,109,105.3,106.7,4.0,106.5,Under,Prediction is UNDER 109,102,Correct
2889,2021/04/28,Teamscore,Miami Heat,64,SVR,4,107,104.89,110.7,5.0,106.73,Under,Not conclusive,116,Incorrect
2890,2021/05/01,Teamscore,Miami Heat,65,SVR,4,106,108.27,113.3,7.0,108.0,Over,Prediction is OVER 106,124,Correct
2891,2021/05/02,Teamscore,Miami Heat,66,SVR,4,104,110.22,107.2,4.0,110.0,Over,Not conclusive,121,Correct
2892,2021/05/04,Teamscore,Miami Heat,67,SVR,4,105,111.24,109.8,5.0,111.0,Over,Not conclusive,113,Correct
2893,2021/05/07,Teamscore,Miami Heat,68,SVR,4,113,111.76,119.3,5.0,113.0,Over,Not conclusive,121,Correct
2894,2021/05/09,Teamscore,Miami Heat,69,SVR,4,104,112.73,116.6,7.0,114.5,Over,Prediction is OVER 104,130,Correct
2895,2021/05/11,Teamscore,Miami Heat,70,SVR,4,105,115.25,120.9,8.0,118.5,Over,Prediction is OVER 105,129,Correct
2896,2021/05/13,Teamscore,Miami Heat,71,SVR,4,104,117.88,101.7,4.0,118.5,Over,Not conclusive,106,Correct
2897,2021/05/15,Teamscore,Miami Heat,72,SVR,4,109,117.9,122.9,6.0,118.5,Over,Prediction is OVER 109,108,Incorrect
2898,2021/01/08,Teamscore,Milwaukee Bucks,10,SVR,4,116,125.16,111.11,4.0,124.8,Over,Not conclusive,118,Correct
2899,2021/01/09,Teamscore,Milwaukee Bucks,11,SVR,4,116,124.2,103.0,3.0,123.0,Over,Not conclusive,100,Incorrect
2900,2021/01/11,Teamscore,Milwaukee Bucks,12,SVR,4,118,122.1,110.6,6.0,123.0,Over,Not conclusive,121,Correct
2901,2021/01/13,Teamscore,Milwaukee Bucks,13,SVR,4,122,120.12,112.5,5.0,119.5,Under,Not conclusive,110,Correct
2902,2021/01/15,Teamscore,Milwaukee Bucks,14,SVR,4,116,120.14,107.2,5.0,119.5,Over,Not conclusive,112,Incorrect
2903,2021/01/18,Teamscore,Milwaukee Bucks,15,SVR,4,121,116.73,116.7,8.0,119.5,Under,Not conclusive,123,Incorrect
2904,2021/01/21,Teamscore,Milwaukee Bucks,16,SVR,4,113,118.21,103.3,3.0,119.5,Over,Not conclusive,106,Incorrect
2905,2021/01/24,Teamscore,Milwaukee Bucks,17,SVR,4,118,116.24,108.9,5.0,119.5,Over,Not conclusive,129,Correct
2906,2021/01/27,Teamscore,Milwaukee Bucks,18,SVR,4,116,116.54,107.8,5.0,116.48,Over,Not conclusive,115,Incorrect
2907,2021/01/29,Teamscore,Milwaukee Bucks,19,SVR,4,119,115.0,118.9,7.0,116.5,Under,Not conclusive,126,Incorrect
2908,2021/01/30,Teamscore,Milwaukee Bucks,20,SVR,4,116,115.76,108.9,6.0,114.5,Under,Not conclusive,114,Correct
2909,2021/02/01,Teamscore,Milwaukee Bucks,21,SVR,4,123,117.5,118.7,7.0,118.0,Under,Not conclusive,134,Incorrect
2910,2021/02/03,Teamscore,Milwaukee Bucks,22,SVR,4,120,118.89,112.8,6.0,119.0,Under,Not conclusive,130,Incorrect
2911,2021/02/05,Teamscore,Milwaukee Bucks,23,SVR,4,117,121.02,114.4,9.0,123.0,Over,Not conclusive,123,Correct
2912,2021/02/06,Teamscore,Milwaukee Bucks,24,SVR,4,117,122.24,116.4,9.0,123.73,Over,Not conclusive,124,Correct
2913,2021/02/08,Teamscore,Milwaukee Bucks,25,SVR,4,121,122.36,112.2,8.0,124.5,Over,Not conclusive,125,Correct
2914,2021/02/10,Teamscore,Milwaukee Bucks,26,SVR,4,115,124.44,106.2,5.0,124.74,Over,Not conclusive,124,Correct
2915,2021/02/12,Teamscore,Milwaukee Bucks,27,SVR,4,114,123.8,106.2,5.0,124.0,Over,Not conclusive,115,Correct
2916,2021/02/14,Teamscore,Milwaukee Bucks,28,SVR,4,121,123.74,114.8,5.0,124.0,Over,Not conclusive,109,Incorrect
2917,2021/02/16,Teamscore,Milwaukee Bucks,29,SVR,4,121,121.91,116.2,7.0,123.27,Over,Not conclusive,113,Incorrect
2918,2021/02/18,Teamscore,Milwaukee Bucks,30,SVR,4,120,121.63,113.2,6.0,123.27,Over,Not conclusive,96,Incorrect
2919,2021/02/19,Teamscore,Milwaukee Bucks,31,SVR,4,120,117.47,109.9,4.0,119.0,Under,Prediction is UNDER 120,98,Correct
2920,2021/02/21,Teamscore,Milwaukee Bucks,32,SVR,4,125,114.25,122.1,8.0,119.0,Under,Not conclusive,128,Incorrect
2921,2021/02/23,Teamscore,Milwaukee Bucks,33,SVR,4,122,114.91,117.2,6.0,119.5,Under,Not conclusive,139,Incorrect
2922,2021/02/25,Teamscore,Milwaukee Bucks,34,SVR,4,122,116.46,124.5,9.0,119.5,Under,Not conclusive,129,Incorrect
2923,2021/02/28,Teamscore,Milwaukee Bucks,35,SVR,4,118,116.66,113.6,8.0,114.0,Under,Not conclusive,105,Correct
2924,2021/03/02,Teamscore,Milwaukee Bucks,36,SVR,4,120,114.49,109.6,4.0,111.0,Under,Prediction is UNDER 120,97,Correct
2925,2021/03/04,Teamscore,Milwaukee Bucks,37,SVR,4,119,112.66,108.7,4.0,110.5,Under,Prediction is UNDER 119,112,Correct
2926,2021/03/11,Teamscore,Milwaukee Bucks,38,SVR,4,113,113.21,107.2,7.0,112.5,Under,Not conclusive,134,Incorrect
2927,2021/03/13,Teamscore,Milwaukee Bucks,39,SVR,4,124,115.43,122.2,6.0,118.47,Under,Not conclusive,125,Incorrect
2928,2021/03/15,Teamscore,Milwaukee Bucks,40,SVR,4,125,118.7,120.8,6.0,126.5,Over,Not conclusive,133,Correct
2929,2021/03/17,Teamscore,Milwaukee Bucks,41,SVR,4,118,122.31,105.9,3.0,126.5,Over,Not conclusive,109,Incorrect
2930,2021/03/20,Teamscore,Milwaukee Bucks,42,SVR,4,118,120.33,109.5,6.0,122.5,Over,Not conclusive,120,Correct
2931,2021/03/22,Teamscore,Milwaukee Bucks,43,SVR,4,120,118.44,117.1,6.0,122.5,Over,Not conclusive,140,Correct
2932,2021/03/24,Teamscore,Milwaukee Bucks,44,SVR,4,119,119.46,114.4,7.0,120.5,Over,Not conclusive,121,Correct
2933,2021/03/26,Teamscore,Milwaukee Bucks,45,SVR,4,119,121.15,115.5,8.0,120.5,Over,Not conclusive,114,Incorrect
2934,2021/03/27,Teamscore,Milwaukee Bucks,46,SVR,4,113,122.84,107.9,5.0,120.5,Over,Not conclusive,96,Incorrect
2935,2021/03/29,Teamscore,Milwaukee Bucks,47,SVR,4,115,121.17,107.3,4.0,120.5,Over,Not conclusive,105,Incorrect
2936,2021/03/31,Teamscore,Milwaukee Bucks,48,SVR,4,113,118.05,104.9,5.0,117.0,Over,Not conclusive,112,Incorrect
2937,2021/04/02,Teamscore,Milwaukee Bucks,49,SVR,4,122,116.77,115.6,6.0,117.0,Under,Not conclusive,127,Incorrect
2938,2021/04/03,Teamscore,Milwaukee Bucks,50,SVR,4,125,116.13,112.4,4.0,117.0,Under,Prediction is UNDER 125,129,Incorrect
2939,2021/04/06,Teamscore,Milwaukee Bucks,51,SVR,4,120,118.25,114.6,5.0,120.27,Over,Not conclusive,121,Correct
2940,2021/04/08,Teamscore,Milwaukee Bucks,52,SVR,4,116,118.16,102.2,0.0,117.5,Over,Not conclusive,101,Incorrect
2941,2021/04/09,Teamscore,Milwaukee Bucks,53,SVR,4,119,114.05,105.7,2.0,116.5,Under,Prediction is UNDER 119,119,Incorrect
2942,2021/04/11,Teamscore,Milwaukee Bucks,54,SVR,4,117,113.88,114.7,4.0,116.5,Under,Prediction is UNDER 117,124,Incorrect
2943,2021/04/14,Teamscore,Milwaukee Bucks,55,SVR,4,122,115.04,119.4,6.0,120.0,Under,Not conclusive,130,Incorrect
2944,2021/04/15,Teamscore,Milwaukee Bucks,56,SVR,4,119,118.68,113.6,4.0,120.5,Over,Not conclusive,120,Correct
2945,2021/04/17,Teamscore,Milwaukee Bucks,57,SVR,4,120,120.28,116.3,6.0,120.5,Over,Not conclusive,115,Incorrect
2946,2021/04/19,Teamscore,Milwaukee Bucks,58,SVR,4,116,120.73,112.3,8.0,122.5,Over,Not conclusive,127,Correct
2947,2021/04/22,Teamscore,Milwaukee Bucks,59,SVR,4,116,120.7,105.7,4.0,122.5,Over,Not conclusive,124,Correct
2948,2021/04/24,Teamscore,Milwaukee Bucks,60,SVR,4,116,120.23,106.8,4.0,122.5,Over,Not conclusive,132,Correct
2949,2021/04/25,Teamscore,Milwaukee Bucks,61,SVR,4,120,121.16,112.3,4.0,122.0,Over,Not conclusive,104,Incorrect
2950,2021/04/27,Teamscore,Milwaukee Bucks,62,SVR,4,118,121.59,107.7,4.0,122.0,Over,Not conclusive,114,Incorrect
2951,2021/04/29,Teamscore,Milwaukee Bucks,63,SVR,4,121,121.26,119.8,8.0,124.0,Over,Not conclusive,136,Correct
2952,2021/04/30,Teamscore,Milwaukee Bucks,64,SVR,4,120,122.3,107.4,4.0,122.0,Over,Not conclusive,108,Incorrect
2953,2021/05/02,Teamscore,Milwaukee Bucks,65,SVR,4,122,119.97,115.7,5.0,118.5,Under,Not conclusive,117,Correct
2954,2021/05/04,Teamscore,Milwaukee Bucks,66,SVR,4,122,119.71,115.1,4.0,120.5,Under,Prediction is UNDER 122,124,Incorrect
2955,2021/05/05,Teamscore,Milwaukee Bucks,67,SVR,4,125,120.81,118.7,5.0,124.0,Under,Not conclusive,135,Incorrect
2956,2021/05/07,Teamscore,Milwaukee Bucks,68,SVR,4,122,121.75,122.4,7.0,124.0,Over,Not conclusive,141,Correct
2957,2021/05/10,Teamscore,Milwaukee Bucks,69,SVR,4,119,123.46,121.2,7.0,124.5,Over,Prediction is OVER 119,125,Correct
2958,2021/05/11,Teamscore,Milwaukee Bucks,70,SVR,4,121,122.58,116.0,6.0,120.5,Under,Not conclusive,114,Correct
2959,2021/05/13,Teamscore,Milwaukee Bucks,71,SVR,4,122,123.96,121.3,6.0,124.5,Over,Not conclusive,142,Correct
2960,2021/05/15,Teamscore,Milwaukee Bucks,72,SVR,4,116,126.84,113.9,9.0,124.5,Over,Not conclusive,122,Correct
2961,2021/01/09,Teamscore,Minnesota Timberwolves,10,SVR,4,112,108.91,115.0,5.0,111.0,Under,Not conclusive,122,Incorrect
2962,2021/01/10,Teamscore,Minnesota Timberwolves,11,SVR,4,113,110.08,113.1,5.0,110.07,Under,Not conclusive,96,Correct
2963,2021/01/13,Teamscore,Minnesota Timberwolves,12,SVR,4,108,108.54,105.6,2.0,109.0,Over,Not conclusive,107,Incorrect
2964,2021/01/18,Teamscore,Minnesota Timberwolves,13,SVR,4,111,107.45,110.7,5.0,107.93,Under,Not conclusive,97,Correct
2965,2021/01/20,Teamscore,Minnesota Timberwolves,14,SVR,4,111,108.1,111.9,6.0,107.93,Under,Not conclusive,96,Correct
2966,2021/01/22,Teamscore,Minnesota Timberwolves,15,SVR,4,111,107.57,105.4,4.0,107.93,Under,Prediction is UNDER 111,98,Correct
2967,2021/01/23,Teamscore,Minnesota Timberwolves,16,SVR,4,109,106.58,117.6,8.0,108.0,Under,Not conclusive,120,Incorrect
2968,2021/01/25,Teamscore,Minnesota Timberwolves,17,SVR,4,109,107.67,110.0,2.0,107.5,Under,Not conclusive,108,Correct
2969,2021/01/27,Teamscore,Minnesota Timberwolves,18,SVR,4,109,106.82,110.2,2.0,107.5,Under,Not conclusive,111,Incorrect
2970,2021/01/29,Teamscore,Minnesota Timberwolves,19,SVR,4,108,105.99,114.5,6.0,102.5,Under,Not conclusive,94,Correct
2971,2021/01/31,Teamscore,Minnesota Timberwolves,20,SVR,4,108,103.06,113.4,8.0,102.5,Under,Not conclusive,109,Incorrect
2972,2021/02/01,Teamscore,Minnesota Timberwolves,21,SVR,4,106,104.38,114.3,9.0,102.5,Under,Not conclusive,98,Correct
2973,2021/02/03,Teamscore,Minnesota Timberwolves,22,SVR,4,107,103.49,112.5,4.0,103.0,Under,Not conclusive,108,Incorrect
2974,2021/02/05,Teamscore,Minnesota Timberwolves,23,SVR,4,108,104.68,116.0,6.0,106.93,Under,Not conclusive,106,Correct
2975,2021/02/06,Teamscore,Minnesota Timberwolves,24,SVR,4,108,105.9,116.0,6.0,107.8,Under,Not conclusive,118,Incorrect
2976,2021/02/08,Teamscore,Minnesota Timberwolves,25,SVR,4,109,108.14,121.8,9.0,108.73,Under,Not conclusive,122,Incorrect
2977,2021/02/10,Teamscore,Minnesota Timberwolves,26,SVR,4,104,108.26,107.9,6.0,108.73,Over,Prediction is OVER 104,112,Correct
2978,2021/02/12,Teamscore,Minnesota Timberwolves,27,SVR,4,107,108.72,115.0,7.0,110.0,Over,Prediction is OVER 107,114,Correct
2979,2021/02/14,Teamscore,Minnesota Timberwolves,28,SVR,4,108,109.07,116.4,7.0,110.5,Over,Prediction is OVER 108,116,Correct
2980,2021/02/16,Teamscore,Minnesota Timberwolves,29,SVR,4,104,111.37,108.2,7.0,110.5,Over,Prediction is OVER 104,104,Incorrect
2981,2021/02/17,Teamscore,Minnesota Timberwolves,30,SVR,4,109,111.06,114.2,6.0,113.0,Over,Prediction is OVER 109,128,Correct
2982,2021/02/19,Teamscore,Minnesota Timberwolves,31,SVR,4,109,113.89,111.1,6.0,113.0,Over,Prediction is OVER 109,81,Incorrect
2983,2021/02/21,Teamscore,Minnesota Timberwolves,32,SVR,4,101,111.1,102.7,4.0,113.0,Over,Not conclusive,99,Incorrect
2984,2021/02/23,Teamscore,Minnesota Timberwolves,33,SVR,4,109,110.46,112.5,6.0,113.07,Over,Prediction is OVER 109,112,Correct
2985,2021/02/24,Teamscore,Minnesota Timberwolves,34,SVR,4,111,109.94,113.1,5.0,113.07,Over,Not conclusive,126,Correct
2986,2021/02/27,Teamscore,Minnesota Timberwolves,35,SVR,4,115,110.24,119.2,5.0,112.53,Under,Not conclusive,112,Correct
2987,2021/02/28,Teamscore,Minnesota Timberwolves,36,SVR,4,105,110.11,105.1,4.0,112.0,Over,Not conclusive,99,Incorrect
2988,2021/03/03,Teamscore,Minnesota Timberwolves,37,SVR,4,111,108.49,117.2,7.0,108.0,Under,Not conclusive,102,Correct
2989,2021/03/11,Teamscore,Minnesota Timberwolves,38,SVR,4,112,107.28,122.7,9.0,108.0,Under,Not conclusive,135,Incorrect
2990,2021/03/13,Teamscore,Minnesota Timberwolves,39,SVR,4,112,110.55,116.1,6.0,112.0,Over,Not conclusive,121,Correct
2991,2021/03/14,Teamscore,Minnesota Timberwolves,40,SVR,4,113,109.71,116.7,6.0,112.0,Under,Not conclusive,114,Incorrect
2992,2021/03/16,Teamscore,Minnesota Timberwolves,41,SVR,4,104,113.41,107.6,5.0,113.07,Over,Not conclusive,121,Correct
2993,2021/03/18,Teamscore,Minnesota Timberwolves,42,SVR,4,105,115.85,105.8,4.0,117.5,Over,Not conclusive,123,Correct
2994,2021/03/19,Teamscore,Minnesota Timberwolves,43,SVR,4,105,116.84,106.1,4.0,117.5,Over,Not conclusive,101,Incorrect
2995,2021/03/22,Teamscore,Minnesota Timberwolves,44,SVR,4,110,114.11,111.8,6.0,113.0,Over,Prediction is OVER 110,103,Incorrect
2996,2021/03/24,Teamscore,Minnesota Timberwolves,45,SVR,4,110,113.17,106.7,2.0,111.0,Over,Not conclusive,108,Incorrect
2997,2021/03/26,Teamscore,Minnesota Timberwolves,46,SVR,4,112,114.15,113.7,5.0,111.0,Under,Not conclusive,107,Correct
2998,2021/03/27,Teamscore,Minnesota Timberwolves,47,SVR,4,112,114.7,114.3,6.0,111.0,Under,Not conclusive,107,Correct
2999,2021/03/29,Teamscore,Minnesota Timberwolves,48,SVR,4,113,111.62,110.6,2.0,107.87,Under,Prediction is UNDER 113,107,Correct
3000,2021/03/31,Teamscore,Minnesota Timberwolves,49,SVR,4,103,110.03,101.8,2.0,107.35,Over,Not conclusive,102,Incorrect
3001,2021/04/02,Teamscore,Minnesota Timberwolves,50,SVR,4,108,108.77,113.0,7.0,107.24,Under,Not conclusive,108,Incorrect
3002,2021/04/03,Teamscore,Minnesota Timberwolves,51,SVR,4,107,107.39,106.2,3.0,107.24,Over,Not conclusive,113,Correct
3003,2021/04/05,Teamscore,Minnesota Timberwolves,52,SVR,4,116,106.32,115.4,6.0,107.24,Under,Not conclusive,116,Incorrect
3004,2021/04/07,Teamscore,Minnesota Timberwolves,53,SVR,4,111,108.18,115.7,7.0,107.64,Under,Not conclusive,137,Incorrect
3005,2021/04/09,Teamscore,Minnesota Timberwolves,54,SVR,4,107,111.91,108.6,4.0,108.2,Over,Not conclusive,136,Correct
3006,2021/04/11,Teamscore,Minnesota Timberwolves,55,SVR,4,110,114.84,112.4,5.0,110.5,Over,Not conclusive,121,Correct
3007,2021/04/13,Teamscore,Minnesota Timberwolves,56,SVR,4,0,116.14,109.9,4.0,110.5,Over,Not conclusive,97,Correct
3008,2021/04/14,Teamscore,Minnesota Timberwolves,57,SVR,4,112,115.12,112.8,5.0,110.5,Under,Not conclusive,105,Correct
3009,2021/04/16,Teamscore,Minnesota Timberwolves,58,SVR,4,105,115.04,107.8,6.0,114.5,Over,Prediction is OVER 105,119,Correct
3010,2021/04/18,Teamscore,Minnesota Timberwolves,59,SVR,4,107,116.77,106.1,5.0,114.5,Over,Not conclusive,105,Incorrect
3011,2021/04/20,Teamscore,Minnesota Timberwolves,60,SVR,4,116,116.73,121.4,8.0,117.5,Over,Prediction is OVER 116,134,Correct
3012,2021/04/21,Teamscore,Minnesota Timberwolves,61,SVR,4,116,118.95,120.2,7.0,120.0,Over,Prediction is OVER 116,125,Correct
3013,2021/04/24,Teamscore,Minnesota Timberwolves,62,SVR,4,106,119.7,106.6,4.0,120.0,Over,Not conclusive,101,Incorrect
3014,2021/04/26,Teamscore,Minnesota Timberwolves,63,SVR,4,107,115.78,106.8,4.0,112.0,Over,Not conclusive,105,Incorrect
3015,2021/04/27,Teamscore,Minnesota Timberwolves,64,SVR,4,113,112.46,120.9,8.0,109.5,Under,Not conclusive,114,Incorrect
3016,2021/04/29,Teamscore,Minnesota Timberwolves,65,SVR,4,112,111.81,109.9,5.0,109.5,Under,Not conclusive,126,Incorrect
